x,z
-1427,8433
-1426,1169
-1425,-6780
-1425,-678
-1425,-675
-1425,1167
-1425,5768
-1424,-6733
-1424,1165
-1423,1163
-1423,1532
-1423,3572
-1422,-6734
-1422,3340
-1422,4065
-1422,5764
-1421,3341
-1421,5762
-1421,8433
-1420,-5076
-1420,-5071
-1420,-665
-1420,1147
-1420,1153
-1420,3376
-1420,5741
-1420,5760
-1419,4068
-1419,5743
-1418,-6773
-1418,-6737
-1418,-4803
-1418,-4790
-1418,-1280
-1418,-1275
-1418,5747
-1418,5753
-1417,-1285
-1417,1505
-1417,3373
-1417,4040
-1417,8469
-1416,1539
-1416,3556
-1416,3558
-1416,8434
-1415,-9386
-1415,-9384
-1415,-6740
-1414,-5059
-1414,-687
-1414,3368
-1413,-658
-1413,1505
-1413,3361
-1413,3363
-1413,4040
-1412,-4777
-1412,8470
-1411,-6760
-1411,-4776
-1411,-1297
-1410,-6755
-1410,-6751
-1410,91
-1410,94
-1409,-9400
-1409,-1254
-1409,97
-1408,-5053
-1408,-1300
-1408,1506
-1407,-5086
-1407,420
-1407,421
-1407,8616
-1407,8623
-1406,-9130
-1406,-9124
-1406,-5086
-1406,-687
-1406,101
-1406,425
-1406,1267
-1406,1271
-1406,8471
-1406,8613
-1405,-9374
-1405,-9134
-1405,-9120
-1405,1276
-1405,1545
-1405,8611
-1405,8626
-1404,-9118
-1404,4076
-1404,8441
-1404,8609
-1404,8627
-1403,-9137
-1403,8471
-1402,-9374
-1402,-9138
-1402,-4772
-1402,-1303
-1402,-1247
-1402,80
-1402,4226
-1402,4228
-1401,-9114
-1401,-5085
-1401,-4772
-1401,106
-1401,8605
-1400,-9409
-1400,-9113
-1400,-4823
-1400,-1303
-1400,1546
-1400,8629
-1399,1546
-1399,4077
-1398,-4823
-1398,431
-1398,1289
-1398,1512
-1398,4047
-1398,8447
-1397,-9375
-1397,1256
-1397,4077
-1396,-9141
-1396,-5047
-1396,-4773
-1396,-685
-1395,-649
-1395,111
-1395,431
-1395,1256
-1395,1292
-1395,1515
-1395,7952
-1395,7955
-1395,8599
-1395,8629
-1394,-5047
-1394,-1300
-1394,4210
-1394,4236
-1394,7949
-1393,-9141
-1393,-1299
-1393,76
-1392,-684
-1392,4437
-1392,4439
-1392,8458
-1392,8463
-1391,-9414
-1391,4054
-1391,4236
-1390,-648
-1390,4206
-1390,7945
-1390,7965
-1388,75
-1387,-4778
-1387,-1290
-1387,-1240
-1387,1531
-1387,1535
-1386,-9415
-1386,1297
-1386,4446
-1385,-9106
-1385,-5063
-1385,-5057
-1385,-841
-1385,-838
-1384,-845
-1384,4420
-1384,7971
-1383,-9415
-1383,-1240
-1383,1262
-1383,7943
-1382,-848
-1382,-681
-1382,-647
-1382,1118
-1382,7943
-1381,-9383
-1381,-1278
-1381,-849
-1381,75
-1381,424
-1381,3847
-1381,3849
-1381,8622
-1380,-9135
-1380,393
-1380,1121
-1380,4446
-1380,8592
-1379,-4815
-1379,393
-1379,422
-1379,1122
-1379,3840
-1378,-4787
-1378,-823
-1378,1297
-1378,3838
-1378,4199
-1378,4414
-1378,8592
-1377,-9106
-1377,1268
-1377,7944
-1376,-9388
-1376,-4812
-1376,-1267
-1376,76
-1376,133
-1376,8617
-1375,-852
-1375,417
-1375,3857
-1375,4228
-1374,137
-1374,7945
-1373,-9128
-1373,-4796
-1373,-1257
-1373,-1250
-1373,3831
-1373,7977
-1372,-4803
-1372,-4801
-1372,143
-1372,3830
-1372,7946
-1371,-9403
-1371,-9399
-1371,-4942
-1371,-4941
-1371,-816
-1370,-4947
-1370,-3620
-1370,-852
-1370,158
-1370,402
-1370,405
-1370,1282
-1370,1288
-1370,4223
-1370,4654
-1370,4659
-1370,8598
-1370,8607
-1369,-9111
-1369,-4951
-1369,-3632
-1369,-677
-1369,171
-1369,3255
-1369,3263
-1369,7977
-1368,-9118
-1368,-9114
-1368,3252
-1368,7949
-1367,3250
-1367,3826
-1367,3857
-1366,-646
-1366,3248
-1366,4439
-1366,7951
-1365,-4931
-1365,-3636
-1365,4408
-1365,7975
-1364,4207
-1364,4211
-1364,4408
-1364,7974
-1364,9309
-1364,9314
-1363,-3608
-1363,3244
-1363,4641
-1363,4665
-1363,9319
-1362,4665
-1362,7958
-1362,7971
-1361,-4965
-1361,-4930
-1361,-811
-1361,84
-1361,1130
-1361,3269
-1361,4434
-1361,7963
-1361,7967
-1360,-847
-1360,-645
-1360,4409
-1359,-3638
-1359,-675
-1359,3240
-1359,3269
-1359,4637
-1358,-4968
-1358,-4930
-1358,-811
-1358,197
-1357,-3602
-1357,3821
-1357,9330
-1356,-3638
-1356,-843
-1356,-644
-1356,9298
-1355,-812
-1354,91
-1354,3268
-1354,4417
-1354,4420
-1354,7791
-1354,7794
-1353,3849
-1353,9334
-1352,9298
-1351,-3637
-1351,204
-1351,1132
-1351,3847
-1350,-642
-1349,-825
-1349,-823
-1349,3821
-1348,7807
-1347,-4973
-1347,4657
-1346,3823
-1346,4630
-1345,-640
-1345,109
-1345,3824
-1344,-4973
-1344,114
-1344,3232
-1344,3262
-1343,-674
-1343,120
-1343,3828
-1343,3832
-1343,4653
-1343,7781
-1342,-4938
-1342,-3634
-1342,138
-1342,4630
-1342,9303
-1342,9339
-1341,-3594
-1341,145
-1341,1104
-1341,7814
-1340,149
-1340,210
-1340,1132
-1340,3232
-1339,9339
-1338,-4942
-1338,-637
-1338,3256
-1338,4646
-1337,-2918
-1337,-2914
-1337,158
-1337,4644
-1337,7781
-1336,1131
-1336,4636
-1336,4640
-1335,-4969
-1335,-3631
-1335,163
-1335,211
-1335,1110
-1335,9310
-1334,211
-1333,-4967
-1333,-673
-1333,7782
-1332,1114
-1332,3238
-1332,3246
-1332,7819
-1331,-4964
-1331,1116
-1331,1127
-1331,7783
-1330,-4960
-1330,-4958
-1330,174
-1329,-633
-1329,9321
-1328,9326
-1328,9327
-1327,7786
-1326,-2939
-1326,2302
-1326,2304
-1326,6951
-1326,6955
-1326,7787
-1325,-3626
-1325,185
-1325,9102
-1325,9103
-1324,-3598
-1324,-2940
-1324,7818
-1324,9107
-1323,-671
-1323,191
-1323,6945
-1323,7791
-1323,8303
-1323,8304
-1322,-8095
-1322,-8087
-1322,196
-1322,200
-1322,2313
-1322,6944
-1322,7793
-1321,-8099
-1321,-3623
-1321,-2891
-1321,2290
-1321,7795
-1320,-8101
-1320,-3602
-1320,-2941
-1320,-670
-1320,-630
-1320,6967
-1319,-8103
-1319,-8081
-1319,2316
-1319,6942
-1319,7802
-1319,7810
-1318,-8080
-1318,-3620
-1318,-2891
-1318,6969
-1318,8312
-1318,8515
-1318,9088
-1317,2285
-1317,9826
-1317,9827
-1316,-3617
-1316,8289
-1316,8313
-1316,9113
-1316,9821
-1315,-629
-1315,2283
-1315,6941
-1315,9836
-1314,-8110
-1314,9084
-1314,9838
-1313,-6489
-1313,8497
-1313,9840
-1312,-2941
-1312,-666
-1312,6941
-1312,9113
-1312,9842
-1311,8284
-1311,9812
-1310,-8114
-1310,-8076
-1310,-6476
-1310,2279
-1310,8494
-1310,9811
-1309,9846
-1308,-6474
-1308,-663
-1307,-6500
-1307,-2940
-1307,8525
-1306,-629
-1306,5447
-1305,-8075
-1305,5449
-1304,-6471
-1303,-8119
-1303,5433
-1303,6977
-1303,8525
-1302,-9362
-1302,-9360
-1302,-6470
-1302,2275
-1302,2324
-1302,5453
-1302,9853
-1301,-8120
-1301,-656
-1301,7127
-1301,7130
-1300,-6507
-1299,-8121
-1299,9106
-1298,-8075
-1298,-633
-1298,6978
-1298,9076
-1298,9805
-1297,-634
-1297,2274
-1297,5431
-1297,5775
-1297,5780
-1297,6948
-1297,7138
-1297,8277
-1296,-9342
-1296,-2934
-1296,2274
-1296,5459
-1296,5771
-1296,5785
-1296,7139
-1296,8306
-1296,9805
-1295,-8122
-1295,-6468
-1295,-2933
-1295,-646
-1295,-637
-1295,2324
-1295,2733
-1295,2738
-1295,6978
-1295,8277
-1295,8486
-1294,9076
-1294,9101
-1293,-9338
-1293,7111
-1292,-8076
-1291,-7664
-1291,-7659
-1291,6977
-1291,8301
-1290,-9385
-1290,2721
-1290,5431
-1290,6955
-1290,8485
-1290,9078
-1290,9808
-1289,5798
-1289,7107
-1289,9079
-1288,-9946
-1288,-9940
-1288,-9386
-1288,-8122
-1288,5765
-1288,6975
-1288,9860
-1287,-7651
-1287,2278
-1287,2749
-1287,6974
-1287,7144
-1287,8485
-1287,8517
-1287,9083
-1287,9088
-1287,9811
-1286,-9331
-1286,2279
-1286,2716
-1286,5765
-1286,5801
-1286,8286
-1286,8291
-1285,-7649
-1285,-6514
-1285,2750
-1285,6964
-1285,6971
-1284,-7678
-1284,2060
-1284,2063
-1284,2714
-1283,-6468
-1283,8513
-1282,2751
-1282,5766
-1282,7145
-1282,9860
-1281,-9926
-1281,-7646
-1281,2288
-1281,2309
-1280,-8337
-1280,-8333
-1280,-8118
-1280,-56
-1280,2293
-1280,2304
-1280,5767
-1279,-9384
-1279,-8117
-1279,-7645
-1279,-6514
-1279,2710
-1278,-8082
-1278,-7684
-1278,-2333
-1278,-2332
-1278,5768
-1277,-9382
-1277,-9326
-1277,-8343
-1277,-7644
-1277,-3646
-1277,-3645
-1277,-2327
-1277,2078
-1277,2752
-1276,-8344
-1276,-3651
-1276,9832
-1275,-9920
-1275,-8085
-1275,-7643
-1275,-6513
-1275,5438
-1275,5466
-1274,2049
-1274,5771
-1274,5807
-1273,-8318
-1273,-8088
-1273,-6512
-1273,-68
-1273,7099
-1273,9755
-1273,9759
-1272,-7642
-1272,-3659
-1272,-3638
-1272,5441
-1272,9847
-1272,9848
-1271,-9955
-1271,-9326
-1271,-8097
-1271,-8095
-1271,-2344
-1271,-2316
-1271,5807
-1271,7145
-1270,-9369
-1270,-8649
-1270,-8645
-1270,-8347
-1270,2049
-1270,2085
-1270,2752
-1270,5463
-1269,-8653
-1269,-8640
-1269,5445
-1269,5462
-1268,-9363
-1268,-8655
-1268,-3664
-1268,-3637
-1268,-73
-1268,5447
-1267,-7641
-1267,-2345
-1267,2705
-1267,5459
-1267,5778
-1267,7099
-1266,-9356
-1266,-8347
-1266,-8311
-1266,-3666
-1266,-3637
-1266,5454
-1266,5455
-1265,-6479
-1265,-29
-1265,5281
-1265,5285
-1265,9739
-1264,-9346
-1264,-9336
-1264,-7691
-1264,-6500
-1264,-6481
-1264,-2309
-1263,-2345
-1262,-8626
-1261,-9913
-1261,-7641
-1261,-1559
-1261,-1558
-1261,2090
-1261,5789
-1261,9735
-1260,-8624
-1260,2750
-1260,5295
-1260,5794
-1260,5795
-1260,9766
-1259,-9913
-1259,2054
-1259,2705
-1259,7103
-1258,-9948
-1258,-2580
-1258,-2576
-1258,-1552
-1258,7104
-1257,-8306
-1257,-2571
-1257,7139
-1255,-1549
-1255,2058
-1255,4770
-1255,4775
-1254,-9944
-1254,-8341
-1254,5273
-1254,5301
-1254,7136
-1253,-8665
-1253,-7645
-1253,2089
-1252,-8620
-1252,-8339
-1252,-3643
-1252,-2562
-1252,-81
-1252,2572
-1252,2582
-1251,-7647
-1251,-2340
-1251,2745
-1251,5273
-1251,7131
-1250,-8306
-1250,-7688
-1250,-2302
-1250,7124
-1250,7126
-1249,-7687
-1249,-3675
-1249,-2592
-1249,2587
-1249,4758
-1249,9760
-1248,-9931
-1248,-9924
-1248,-8666
-1248,-2558
-1248,-1544
-1248,2073
-1248,2081
-1248,2742
-1247,-8308
-1247,6380
-1247,6384
-1246,-8620
-1246,-8309
-1246,-7657
-1246,-2336
-1246,-1820
-1246,-1816
-1246,2561
-1246,2590
-1246,5274
-1245,-7679
-1245,-3675
-1245,-2302
-1245,-973
-1245,-964
-1245,4784
-1245,9727
-1244,-8324
-1244,-8312
-1244,-7674
-1244,-7667
-1244,-977
-1244,-959
-1244,-81
-1244,634
-1244,637
-1244,2724
-1244,2733
-1244,4181
-1243,-8319
-1243,-8316
-1243,-4010
-1243,-3652
-1243,-2333
-1243,-955
-1243,642
-1243,4193
-1243,9754
-1242,-980
-1242,-951
-1242,4751
-1242,5307
-1242,6368
-1242,9727
-1241,-981
-1241,-5
-1240,-8666
-1240,-4005
-1240,5307
-1239,-4004
-1239,-1834
-1239,2554
-1239,4171
-1239,4784
-1239,5278
-1239,6392
-1238,-3668
-1238,-3663
-1238,-1539
-1238,6363
-1237,-2553
-1237,-983
-1237,-935
-1237,5280
-1237,6362
-1237,6392
-1236,-4031
-1236,-1807
-1236,-1576
-1236,654
-1235,-8665
-1235,-4001
-1235,-2310
-1235,-928
-1235,4166
-1235,9732
-1235,9739
-1234,-1839
-1234,-1576
-1234,-924
-1234,4165
-1234,4783
-1234,5284
-1234,5987
-1234,5989
-1233,-4000
-1233,-983
-1233,-919
-1233,-76
-1233,657
-1233,2597
-1233,5286
-1233,5981
-1233,5995
-1232,-907
-1232,623
-1232,6358
-1231,-4036
-1231,-2586
-1231,-892
-1231,623
-1231,4745
-1231,5293
-1231,5296
-1230,1312
-1230,1318
-1229,-8204
-1229,-8199
-1229,-2553
-1229,-1807
-1229,-882
-1229,4161
-1229,4202
-1228,-8209
-1228,-8195
-1228,2548
-1228,2598
-1227,5968
-1227,6008
-1227,9607
-1226,-8998
-1226,-8997
-1226,624
-1226,4744
-1226,6009
-1226,9608
-1225,4744
-1225,5118
-1225,5122
-1225,5966
-1225,6387
-1225,9584
-1224,-9005
-1224,-8992
-1224,-2996
-1224,-2990
-1224,-2579
-1224,-1534
-1224,2598
-1224,4778
-1223,-9007
-1223,-8991
-1223,-978
-1223,-66
-1223,663
-1223,1332
-1222,-9009
-1222,-8990
-1222,-1846
-1222,1303
-1222,5112
-1221,-3997
-1221,-596
-1221,-593
-1221,5111
-1221,6012
-1220,-8651
-1220,-8647
-1220,-8189
-1220,-2982
-1220,-865
-1220,2597
-1220,5963
-1220,6353
-1220,6383
-1219,-9013
-1219,-8225
-1219,-4337
-1219,-4043
-1219,-2981
-1219,-1533
-1219,2548
-1219,6382
-1218,-8226
-1218,-4332
-1218,-3997
-1218,-2566
-1218,-2564
-1218,664
-1218,2596
-1218,4156
-1218,5137
-1218,6353
-1218,9612
-1217,-8988
-1217,-4328
-1217,-1847
-1216,-8988
-1216,-8189
-1216,-3012
-1216,-971
-1216,1339
-1216,4202
-1216,6810
-1216,6815
-1216,9575
-1215,-4321
-1215,-1847
-1215,630
-1215,5108
-1215,6377
-1214,-4044
-1214,-859
-1214,664
-1214,2551
-1214,2593
-1213,-9019
-1213,-4357
-1213,2592
-1213,6355
-1213,9612
-1212,-3998
-1212,-3016
-1212,-1567
-1212,2553
-1212,4156
-1212,4757
-1212,4760
-1212,6012
-1212,6356
-1212,6800
-1211,-8989
-1211,-4044
-1211,-2785
-1211,-2784
-1211,-1816
-1211,-1533
-1211,4201
-1211,5144
-1211,7015
-1211,7021
-1210,-4305
-1210,-612
-1210,5108
-1209,-9022
-1209,-4301
-1209,-1818
-1209,-579
-1208,-4297
-1208,637
-1208,2583
-1208,6795
-1208,7007
-1207,-9023
-1207,-4291
-1207,-954
-1207,6827
-1206,-8232
-1206,-4274
-1206,-949
-1206,2569
-1206,2573
-1205,-9024
-1205,-4264
-1205,-2974
-1205,-1560
-1205,-943
-1205,1345
-1205,6792
-1204,-4259
-1204,-925
-1204,-579
-1204,4160
-1204,9608
-1203,-4255
-1203,-2800
-1203,-2776
-1203,-1838
-1203,-1829
-1203,-916
-1203,5110
-1202,-8196
-1202,-4252
-1202,-4040
-1202,-2776
-1202,-911
-1202,-853
-1202,648
-1202,3703
-1202,9569
-1201,2
-1201,3689
-1201,3704
-1201,4163
-1201,5111
-1200,-8232
-1200,-4038
-1200,-2973
-1200,-2803
-1200,-904
-1200,-853
-1200,1346
-1200,3688
-1200,6005
-1200,6788
-1200,6999
-1200,7032
-1200,9569
-1199,-8996
-1199,-4004
-1199,-1549
-1199,1311
-1199,1346
-1199,5150
-1199,9603
-1198,-9026
-1198,-1
-1197,-4352
-1197,-4006
-1197,-2973
-1197,-39
-1196,-9026
-1196,-8202
-1196,-3024
-1196,1314
-1196,4191
-1195,-4240
-1195,-2807
-1195,-888
-1195,4174
-1195,4189
-1195,5150
-1195,6000
-1195,7032
-1194,-9001
-1194,-4026
-1194,4179
-1194,4185
-1194,5116
-1193,-4021
-1193,-4015
-1193,-881
-1193,-619
-1193,-34
-1193,5971
-1192,-2974
-1192,-585
-1192,1319
-1192,5972
-1192,6833
-1191,-3024
-1191,-871
-1191,-864
-1191,5119
-1191,6784
-1191,6994
-1191,9587
-1190,-4345
-1190,9579
-1190,9582
-1189,-8221
-1189,-8216
-1189,-24
-1189,-19
-1189,5147
-1189,5976
-1189,9690
-1188,-9020
-1188,-9011
-1188,-4233
-1188,-2783
-1188,1327
-1188,5146
-1188,5988
-1188,6993
-1188,9689
-1187,-2977
-1187,1332
-1187,1335
-1186,-619
-1185,-2811
-1185,-592
-1185,5130
-1185,5141
-1185,6833
-1184,-2980
-1184,5135
-1184,5136
-1183,-2788
-1183,3713
-1183,6992
-1182,-2811
-1181,-4327
-1181,3680
-1181,7025
-1180,-4322
-1180,3714
-1179,-4313
-1179,-2989
-1179,-614
-1179,-603
-1179,1497
-1179,1505
-1179,6785
-1179,6830
-1179,9684
-1178,-5433
-1178,-5430
-1178,-4296
-1178,-3009
-1178,-2994
-1178,-610
-1178,-608
-1177,-3002
-1177,-3000
-1177,3680
-1177,6828
-1177,6992
-1176,-2804
-1176,-2802
-1175,-5439
-1175,7019
-1174,-9554
-1174,-9548
-1174,-5440
-1174,1516
-1174,6824
-1174,9683
-1173,-9543
-1173,-4278
-1173,3716
-1173,6822
-1173,9683
-1172,-9540
-1172,-5417
-1172,1487
-1172,9718
-1171,-9538
-1171,-5442
-1171,-4273
-1171,-687
-1171,4457
-1171,4459
-1171,6796
-1171,6816
-1170,-9562
-1170,-9536
-1170,-704
-1170,-682
-1170,1520
-1170,6801
-1170,6811
-1169,-9563
-1169,-9534
-1169,-678
-1169,3717
-1169,4450
-1168,-5443
-1168,1486
-1168,4448
-1168,7001
-1168,7005
-1168,9719
-1167,-4264
-1167,-4226
-1167,4446
-1166,-9530
-1166,1486
-1165,-5410
-1164,-9528
-1164,3718
-1164,4442
-1164,8183
-1164,8186
-1164,9685
-1163,4467
-1163,9720
-1162,-4229
-1162,-710
-1162,9686
-1161,-4230
-1161,-710
-1161,1525
-1160,4467
-1160,4665
-1160,4670
-1160,9687
-1159,-4244
-1159,-4233
-1159,8196
-1158,-9569
-1158,-4239
-1158,-4237
-1158,4436
-1158,4674
-1158,9688
-1157,4675
-1157,8175
-1157,9721
-1156,-9524
-1156,1526
-1156,3689
-1155,-5404
-1155,-657
-1154,4433
-1154,9691
-1154,9721
-1153,-9570
-1153,1492
-1153,1526
-1153,3718
-1153,4651
-1153,4677
-1153,8202
-1152,4432
-1152,8174
-1151,-9524
-1151,-4123
-1151,-4122
-1151,-657
-1150,-5403
-1150,4431
-1150,8174
-1149,-704
-1149,3696
-1149,4677
-1149,9720
-1147,-5437
-1147,4645
-1147,9698
-1146,-5403
-1146,1499
-1146,1524
-1146,9280
-1146,9285
-1145,-2519
-1145,-2517
-1145,3713
-1144,-9570
-1144,-9119
-1144,-9118
-1144,3705
-1144,4459
-1144,9702
-1143,-9124
-1143,-5433
-1143,-698
-1143,4642
-1143,8176
-1143,9704
-1142,-662
-1142,9293
-1141,-4146
-1141,-3120
-1141,-3112
-1141,4641
-1141,8177
-1141,8208
-1141,9269
-1140,-5429
-1140,-4147
-1140,-3124
-1140,-3107
-1140,-2530
-1140,-664
-1140,1511
-1140,1516
-1140,8208
-1139,-9569
-1139,-9131
-1139,-5427
-1139,-3126
-1139,4430
-1139,4454
-1139,4808
-1139,4810
-1139,9296
-1138,-5425
-1137,-9531
-1137,-9133
-1137,-5423
-1137,-2504
-1137,8180
-1136,-9098
-1136,-5419
-1136,-5413
-1136,-2534
-1136,8181
-1135,-9380
-1135,-9097
-1135,-4151
-1135,-2503
-1135,-682
-1135,-674
-1134,-3096
-1134,4639
-1134,4669
-1134,6689
-1134,6694
-1133,-3095
-1133,4438
-1133,4442
-1133,4639
-1133,4822
-1133,6699
-1131,-9537
-1131,-1789
-1131,-1783
-1131,4666
-1131,8191
-1131,8199
-1130,4799
-1129,-9564
-1129,4640
-1128,-9563
-1128,-9373
-1127,-9138
-1127,-9093
-1127,-6191
-1127,-6182
-1126,-6196
-1126,-6177
-1126,-5908
-1126,-2503
-1126,4829
-1126,6712
-1125,6713
-1125,9303
-1124,-9555
-1124,-9551
-1124,-3136
-1124,-1769
-1123,-4118
-1123,4648
-1123,4651
-1123,8022
-1123,8025
-1122,-9139
-1122,-5915
-1121,-8298
-1121,-8289
-1121,-5916
-1121,4799
-1120,-9093
-1120,-6207
-1120,8016
-1120,9254
-1120,9304
-1119,-3137
-1119,-1799
-1119,8015
-1118,-9368
-1118,-6209
-1118,-6163
-1118,-5882
-1118,-4123
-1118,-2507
-1118,-1799
-1117,-5881
-1117,-1762
-1117,8038
-1117,9304
-1116,6717
-1116,8013
-1115,9254
-1114,-9397
-1114,-9368
-1114,-8310
-1114,-2543
-1114,2308
-1113,-9139
-1113,-8283
-1113,-5878
-1113,-2543
-1113,-2511
-1113,-1759
-1113,8012
-1113,9303
-1112,-5921
-1112,4836
-1112,6164
-1112,6170
-1112,6717
-1111,-9394
-1111,-9369
-1111,-8283
-1111,-6156
-1111,-4135
-1111,-2513
-1111,-1758
-1111,5511
-1111,5513
-1111,9302
-1110,-8314
-1110,-4143
-1110,-4140
-1110,2299
-1110,5518
-1110,8045
-1109,-1757
-1109,6670
-1108,-9138
-1108,4802
-1108,5503
-1108,8011
-1107,-5922
-1107,-2518
-1107,-1756
-1107,6180
-1107,6716
-1107,9258
-1106,-9383
-1106,-9377
-1106,-3137
-1106,2294
-1106,2322
-1106,6181
-1106,8011
-1106,9259
-1105,-9101
-1104,2292
-1103,-2537
-1103,-1795
-1103,2322
-1103,5498
-1103,5532
-1102,-2533
-1102,-2530
-1101,-9105
-1101,-5877
-1101,6153
-1101,6670
-1101,9268
-1101,9287
-1100,-6150
-1100,5535
-1100,8012
-1100,9273
-1100,9282
-1099,-9133
-1099,2288
-1099,4805
-1099,6153
-1098,-8629
-1098,-8619
-1098,-1754
-1098,-474
-1098,-470
-1098,8052
-1097,-8321
-1097,-1754
-1096,-9130
-1096,-9112
-1096,-5922
-1096,6671
-1095,-9114
-1095,-6149
-1095,2533
-1095,2536
-1095,8013
-1094,-9127
-1094,-6149
-1094,5494
-1093,-9123
-1093,-9121
-1093,-8321
-1093,-5746
-1093,-5744
-1093,6672
-1093,8053
-1092,-5740
-1092,-1755
-1092,-464
-1092,5539
-1091,-8296
-1091,-7864
-1091,-7859
-1091,-5738
-1091,-3125
-1091,-487
-1091,2285
-1091,2545
-1091,6673
-1090,-8636
-1090,-8603
-1090,-8320
-1090,-5736
-1090,2521
-1090,4810
-1089,-5884
-1089,2547
-1089,5493
-1088,-464
-1088,4812
-1087,-8600
-1087,-7851
-1087,-6180
-1087,-5754
-1087,-5732
-1087,-491
-1087,2285
-1087,4142
-1087,4148
-1087,5539
-1087,8053
-1086,-8636
-1086,2516
-1086,4152
-1086,4815
-1086,4822
-1086,8016
-1085,-8312
-1085,-8309
-1085,-7849
-1085,4154
-1085,6160
-1084,-7878
-1084,-5889
-1084,2514
-1083,-6169
-1083,-5755
-1083,-1760
-1083,5492
-1083,6685
-1083,6688
-1082,-6164
-1082,-6160
-1082,-1784
-1082,-1761
-1081,-7846
-1081,-5726
-1080,-1656
-1080,-1654
-1079,-7845
-1079,-1781
-1079,-1661
-1079,2510
-1079,4126
-1079,6166
-1078,-7884
-1078,-1647
-1078,2294
-1078,2297
-1077,-7844
-1077,-5907
-1077,-5902
-1077,-5755
-1076,-1775
-1076,-1773
-1076,-470
-1075,-8630
-1075,-7843
-1075,8047
-1074,4121
-1074,5492
-1074,6182
-1074,8046
-1072,-7842
-1072,-1674
-1072,-499
-1072,2555
-1072,5531
-1070,-8595
-1070,-1641
-1070,-499
-1070,-476
-1070,7358
-1070,7361
-1070,8027
-1069,-8624
-1069,4164
-1069,5493
-1069,5528
-1069,8029
-1068,7351
-1067,-7841
-1067,-5719
-1067,-1679
-1067,2505
-1067,7349
-1066,-5565
-1066,-5564
-1066,-1641
-1066,-497
-1066,7369
-1065,-5719
-1065,-5330
-1065,-5320
-1065,-496
-1065,2555
-1065,7370
-1064,-7891
-1064,-5315
-1064,-487
-1064,2505
-1063,-5571
-1063,-5558
-1063,-5312
-1063,4165
-1062,-8610
-1062,-8604
-1062,-5557
-1062,-5310
-1062,677
-1062,685
-1062,4165
-1062,7342
-1062,8645
-1061,-7841
-1061,-5308
-1061,2554
-1061,8630
-1060,-5574
-1060,-5306
-1060,5504
-1060,5510
-1059,5420
-1059,5426
-1058,-7891
-1058,-5345
-1058,-1683
-1058,2552
-1058,4113
-1058,7338
-1058,8627
-1057,-5302
-1057,667
-1056,-5725
-1056,-5347
-1056,2509
-1056,5412
-1055,-5727
-1055,-3627
-1055,-3622
-1055,-1646
-1055,665
-1055,2549
-1054,-5736
-1054,-5731
-1054,-2782
-1054,-2778
-1054,701
-1054,2511
-1053,-7845
-1053,-5026
-1053,-5025
-1053,-1683
-1053,5409
-1052,-5031
-1052,-5021
-1052,-3437
-1052,-3425
-1052,-2771
-1051,-7847
-1051,-2769
-1051,4113
-1051,7376
-1050,-5295
-1050,-3639
-1050,-3418
-1050,2540
-1049,-3416
-1049,2523
-1049,2535
-1049,4160
-1049,5454
-1049,8622
-1048,-7884
-1048,-5580
-1048,-2765
-1048,5407
-1047,-7882
-1047,-5039
-1047,-3611
-1047,660
-1047,708
-1047,4158
-1046,-7857
-1046,-3644
-1046,-3412
-1046,-2763
-1046,-1655
-1045,-7875
-1045,-7862
-1045,-3610
-1045,-2792
-1045,-1679
-1044,-5015
-1044,-3646
-1044,-3410
-1044,-2792
-1044,-1678
-1044,1981
-1044,1986
-1044,5407
-1044,8621
-1043,-5581
-1043,1976
-1043,1991
-1043,4782
-1043,7330
-1042,-3609
-1042,-2760
-1042,9986
-1042,9988
-1041,-5045
-1041,-5015
-1041,4146
-1041,7376
-1040,-2759
-1040,1708
-1040,1709
-1040,4123
-1040,4141
-1040,9979
-1039,-3650
-1039,4128
-1039,4134
-1039,4792
-1039,5461
-1039,9977
-1038,-5581
-1038,660
-1038,1703
-1038,7988
-1038,7996
-1038,9975
-1037,-3608
-1037,-3456
-1037,-1811
-1037,-1803
-1037,7982
-1036,661
-1036,4770
-1036,7330
-1036,7375
-1036,7977
-1036,8003
-1035,9971
-1034,-5545
-1034,714
-1034,1721
-1034,5461
-1033,-2757
-1033,8621
-1033,9997
-1032,714
-1032,4792
-1032,5413
-1031,-2786
-1031,9997
-1030,-3608
-1030,-3456
-1030,-3407
-1030,-2757
-1030,-1823
-1030,-1798
-1030,4764
-1030,7965
-1029,9965
-1028,-5052
-1028,713
-1028,1698
-1028,1727
-1028,7334
-1028,7963
-1027,-3655
-1027,-1084
-1027,-1079
-1027,1698
-1027,5458
-1026,-5023
-1026,-1798
-1026,-1088
-1026,2008
-1026,7370
-1026,8010
-1026,8623
-1025,-5318
-1025,-2780
-1025,-1828
-1025,677
-1025,5420
-1025,7337
-1025,7961
-1025,9962
-1024,-5543
-1024,-3655
-1024,8624
-1024,8683
-1023,-5026
-1023,2008
-1023,4788
-1023,4921
-1023,4928
-1023,7367
-1023,9961
-1022,686
-1022,1699
-1022,8625
-1021,-5307
-1021,-5295
-1021,-3412
-1021,691
-1021,704
-1021,4918
-1021,7960
-1021,9960
-1020,-5302
-1020,-5299
-1020,-5052
-1020,-3610
-1020,-1065
-1020,697
-1020,699
-1020,1961
-1020,4758
-1020,4917
